"storeLocation","customer.gender","customer.age","customer.email","customer.satisfaction","couponUsed","purchaseMethod"
"Seattle",M,60,ot@ze.pl,2,FALSE,"In store"
"Seattle",F,36,ureven@ojekud.pf,1,FALSE,"Online"
"Seattle",F,29,dogcutug@nehpom.gu,4,FALSE,"Online"
"San Diego",M,17,nimu@fokvodfa.sm,1,FALSE,"In store"
"Denver",F,48,icsah@zas.iq,4,TRUE,"In store"
"Seattle",M,39,jigvitfo@du.ro,4,FALSE,"Phone"
"San Diego",F,72,sedaszi@lev.nl,5,FALSE,"Online"
"Seattle",F,64,cumavap@vor.ni,4,FALSE,"In store"
"Seattle",F,18,vius@duj.sg,3,FALSE,"In store"
"Seattle",F,60,atro@fiic.nu,1,FALSE,"In store"
"Denver",F,53,enadenni@lehniz.uy,5,FALSE,"In store"
"Seattle",M,49,si@zafukvu.ai,4,FALSE,"In store"
"New York",F,36,isi@lienubi.ki,5,FALSE,"Online"
"Austin",F,35,lo@ruotoan.cf,5,FALSE,"Online"
"Austin",F,37,zinadimu@poru.gov,4,TRUE,"In store"
"Austin",F,64,epu@koehekiz.la,3,FALSE,"Online"
"New York",M,53,tih@habocwat.it,5,FALSE,"Online"
"Denver",F,43,mu@pimjopu.al,4,FALSE,"Phone"
"Denver",F,70,alici@anu.mp,4,FALSE,"In store"
"London",M,39,zaboow@suj.lu,5,FALSE,"Online"
"Seattle",F,56,ivomew@dek.rs,5,FALSE,"In store"
"Denver",M,38,wovomoko@lace.sx,1,TRUE,"In store"
"Austin",F,48,wen@bo.sv,2,TRUE,"Online"
"Austin",M,41,udez@lacu.fi,4,FALSE,"In store"
"London",M,33,humasu@desevro.as,3,FALSE,"Online"
"Austin",M,55,jiv@da.dz,4,FALSE,"Phone"
"New York",F,60,ka@biteb.tt,5,FALSE,"Online"
"Seattle",F,55,pi@ame.co.uk,2,FALSE,"Online"
"New York",F,41,webaf@jeormag.ms,5,FALSE,"In store"
"San Diego",M,38,vufma@umzossi.bn,5,FALSE,"Phone"
"San Diego",F,40,avriwar@dutoseum.fj,5,TRUE,"In store"
"Denver",F,48,octoaro@tur.tf,3,FALSE,"Phone"
"Seattle",M,55,ajusen@gul.tw,1,FALSE,"In store"
"New York",F,45,huzodele@ap.es,4,FALSE,"In store"
"New York",M,55,ursi@erva.zm,4,FALSE,"In store"
"Denver",M,42,mosotar@za.bg,5,FALSE,"Online"
"Denver",M,35,age@miciju.dm,5,FALSE,"In store"
"Seattle",M,45,vibap@nessi.at,4,FALSE,"In store"
"Denver",M,48,acerebbi@wevhuju.no,1,FALSE,"Online"
"Denver",M,55,nejluwkuw@imane.an,3,FALSE,"In store"
"Denver",M,45,me@azico.hr,5,FALSE,"In store"
"Denver",F,44,mewu@nivcuw.ht,4,FALSE,"In store"
"Denver",M,52,idluzod@pu.ge,2,FALSE,"Online"
"Denver",F,71,ozaje@we.pt,4,FALSE,"Online"
"Austin",M,50,tecrorjat@ic.gh,5,FALSE,"In store"
"Denver",M,44,juk@fesalu.ec,5,FALSE,"Online"
"London",F,18,seco@ut.zw,1,FALSE,"In store"
"Seattle",F,46,litdahzov@vemiz.ve,1,FALSE,"Online"
"Denver",M,32,medti@vafuwhos.dm,5,TRUE,"Online"
"New York",M,29,saslo@azi.al,3,FALSE,"In store"
"Denver",F,33,ijfuchel@sodfeve.ci,4,FALSE,"Phone"
"Seattle",F,65,vahuc@jazman.bn,5,FALSE,"In store"
"London",F,74,vubpi@opudi.ht,4,FALSE,"In store"
"Denver",F,65,kuvda@ju.vu,2,FALSE,"In store"
"London",M,59,ri@cuongam.co.uk,3,FALSE,"Phone"
"Denver",F,37,se@he.an,1,FALSE,"In store"
"Austin",F,57,zaijo@didbo.sh,4,FALSE,"Online"
"Denver",M,46,ka@pu.im,4,FALSE,"In store"
"Seattle",F,59,wek@pohwif.an,3,FALSE,"In store"
"Seattle",F,39,le@wadoj.cd,2,FALSE,"Online"
"Denver",M,49,kogeb@nowoef.gf,4,FALSE,"In store"
"Seattle",F,29,ojoiwu@fes.io,1,FALSE,"In store"
"Denver",F,70,ti@ejule.cw,4,FALSE,"Online"
"San Diego",M,48,huz@wujpukil.ck,2,FALSE,"Online"
"Denver",F,62,totfiol@jurul.bm,1,FALSE,"Phone"
"Denver",M,50,toljucavu@ati.bv,3,TRUE,"Online"
"New York",M,71,cogo@kos.pf,1,FALSE,"Online"
"Denver",F,38,iruna@azowor.mp,5,FALSE,"Online"
"Denver",F,68,ge@li.co.uk,3,FALSE,"In store"
"London",F,38,igpasgur@kur.jp,4,TRUE,"Online"
"New York",M,64,li@owujo.ma,2,FALSE,"In store"
"Austin",F,59,pabti@it.mw,5,FALSE,"Online"
"New York",M,34,duduz@bafukkaj.lk,5,FALSE,"In store"
"Seattle",M,38,bi@pezrunpuv.bt,4,FALSE,"In store"
"Denver",M,46,nopice@homena.an,4,FALSE,"In store"
"Austin",F,29,he@dorunuke.mn,5,FALSE,"Phone"
"London",F,41,don@vabbisfu.lb,1,FALSE,"Online"
"New York",F,46,isofa@bi.gt,5,FALSE,"In store"
"Denver",F,43,va@joja.fo,3,FALSE,"Online"
"Austin",F,26,izodis@soiruela.eu,3,FALSE,"In store"
"Seattle",F,26,sewihu@fo.sa,4,FALSE,"In store"
"Denver",M,40,kepo@lek.lb,4,FALSE,"Online"
"London",F,41,albug@ennu.hk,5,FALSE,"Online"
"London",F,75,hawen@ezujeghop.gl,5,FALSE,"Online"
"New York",F,40,aco@ekviolo.td,5,FALSE,"Online"
"Denver",M,58,venew@sanu.pa,4,FALSE,"In store"
"London",M,38,finmacwiz@kicedap.fk,4,TRUE,"Phone"
"Denver",F,23,ezmebi@idi.sc,4,FALSE,"In store"
"London",M,65,tokmah@faj.nc,2,FALSE,"In store"
"Seattle",M,34,dekef@hofhiho.sm,5,FALSE,"Phone"
"New York",F,56,lehipwo@ahma.io,3,FALSE,"In store"
"Austin",M,46,fe@daikbal.mc,3,FALSE,"In store"
"Denver",M,40,hupug@emu.ml,4,FALSE,"Phone"
"New York",F,20,tejebtac@hu.th,2,FALSE,"In store"
"Seattle",M,39,kemul@cebveski.cv,4,FALSE,"Online"
"Denver",F,70,pairu@fujek.ci,1,FALSE,"Online"
"San Diego",F,75,paujzi@fihuglu.sa,5,FALSE,"In store"
"London",F,54,dedfo@navu.com,5,FALSE,"Phone"
"Seattle",M,70,zalag@gojihal.mv,5,FALSE,"In store"
"Denver",M,26,ce@veguvwe.gw,5,FALSE,"In store"
"Seattle",F,20,dibtoin@useeca.lb,5,FALSE,"Online"
"Austin",M,63,ro@seltig.eg,5,FALSE,"In store"
"Seattle",M,61,ikenak@ke.iq,5,TRUE,"In store"
"Austin",F,34,wiha@fe.gr,4,FALSE,"In store"
"London",F,45,egi@hukdujmuj.om,5,FALSE,"Online"
"Denver",M,34,lerzu@hew.cd,2,FALSE,"Online"
"Seattle",F,36,cihudej@ra.gg,2,FALSE,"Phone"
"Denver",F,53,riuze@bubopcos.bf,5,FALSE,"In store"
"Seattle",M,25,rus@tof.tn,5,TRUE,"In store"
"London",M,40,ehzina@giw.bg,1,FALSE,"In store"
"San Diego",M,25,orenuted@okwizel.no,2,FALSE,"Phone"
"London",F,46,puvaw@voz.co,4,FALSE,"In store"
"Seattle",F,46,pek@sovoden.kp,5,FALSE,"In store"
"London",M,75,kiagi@rudhito.su,4,FALSE,"Online"
"Austin",M,35,pimel@nob.lu,5,TRUE,"In store"
"Denver",M,41,haah@cohlauv.io,5,FALSE,"In store"
"Denver",M,42,ujazufsab@hozih.gd,5,FALSE,"Online"
"Seattle",F,20,mefvubwin@iwiva.ke,3,FALSE,"Online"
"Seattle",M,67,relupfak@utli.uk,4,FALSE,"In store"
"Denver",F,29,nabfav@bedtebhe.uy,3,FALSE,"Online"
"Seattle",F,53,bulve@icucegmi.ck,5,FALSE,"Online"
"Austin",M,60,jer@zimrurol.bd,3,FALSE,"In store"
"Seattle",F,38,dattucrir@pad.cy,5,FALSE,"Online"
"Denver",F,46,gikaf@nez.sb,1,FALSE,"Online"
"Denver",F,47,gu@pus.jp,1,FALSE,"Phone"
"Denver",F,53,nuz@ri.ao,5,FALSE,"In store"
"Seattle",F,56,pif@zigo.ls,4,FALSE,"In store"
"New York",M,70,buf@vu.lb,5,FALSE,"In store"
"Denver",M,65,ro@cavoha.sj,5,FALSE,"Online"
"London",M,29,haggahu@mac.tv,4,FALSE,"Online"
"Denver",F,69,bidigiwi@cocobug.sh,1,FALSE,"In store"
"London",F,40,towoseta@famek.vi,4,FALSE,"In store"
"San Diego",M,34,ro@ebzanoj.bj,5,FALSE,"Phone"
"Austin",F,49,oheb@sanar.cg,1,FALSE,"Online"
"New York",F,74,jicos@wupi.ye,5,FALSE,"Phone"
"Austin",M,65,go@igajubuz.tz,3,FALSE,"Phone"
"Denver",F,20,woges@ownojheh.as,1,FALSE,"Online"
"New York",F,42,osi@ricubci.pm,4,FALSE,"Online"
"San Diego",F,65,pa@katsattez.ws,1,FALSE,"Online"
"Austin",F,17,gofeti@hebwemi.tr,2,FALSE,"Online"
"Denver",F,43,zekdezis@ne.bm,5,FALSE,"In store"
"London",M,29,ojapuv@nialo.om,5,FALSE,"In store"
"Denver",F,42,ucaja@hiezedog.bf,3,FALSE,"In store"
"London",F,50,uzhobkos@vo.sh,3,FALSE,"Online"
"Austin",F,64,du@vi.sb,4,FALSE,"Online"
"Seattle",F,66,kek@vuomuk.mg,4,FALSE,"In store"
"Denver",F,50,fugetwa@zic.ae,5,TRUE,"Phone"
"Seattle",M,33,tekirun@ku.au,4,FALSE,"In store"
"Seattle",F,61,bohfiv@kadiwe.bq,1,FALSE,"Online"
"Denver",F,48,ibuoc@jovozla.ir,1,TRUE,"Online"
"London",F,57,comuzda@ko.ec,4,FALSE,"Phone"
"San Diego",F,38,pe@cawsenmo.aw,3,FALSE,"In store"
"New York",F,32,mek@mi.pg,1,TRUE,"In store"
"Denver",F,39,leg@bovju.gw,5,FALSE,"In store"
"Denver",F,33,hev@ode.sx,4,FALSE,"In store"
"London",M,42,ba@zolobel.ac,4,FALSE,"Phone"
"Denver",M,35,ewhibu@dohsiwsoj.sj,4,FALSE,"In store"
"London",F,41,ko@rokrerar.tw,1,FALSE,"In store"
"Denver",M,51,bo@nimna.sx,4,FALSE,"In store"
"Austin",F,41,ukfahoz@mefatelov.ck,5,FALSE,"In store"
"New York",F,65,bimhejevu@intijum.gi,4,FALSE,"In store"
"Austin",M,32,vuman@fe.mn,5,FALSE,"In store"
"New York",F,44,ruluf@ijifusu.pn,5,FALSE,"Online"
"Denver",F,65,ililed@filup.vi,3,FALSE,"Online"
"San Diego",M,22,ugoku@secunabi.at,1,FALSE,"Online"
"San Diego",M,34,wufviga@ci.hn,4,FALSE,"Online"
"Denver",M,32,wusov@cevhel.sy,4,FALSE,"Online"
"San Diego",M,38,mil@fa.ao,3,FALSE,"In store"
"Austin",F,32,sandamir@teto.hm,4,TRUE,"In store"
"Denver",F,60,ogirop@emavoh.de,4,FALSE,"Online"
"Austin",F,35,toften@ginfosi.us,1,FALSE,"In store"
"Denver",M,33,du@siko.hu,3,FALSE,"In store"
"London",M,35,de@ohra.ls,5,FALSE,"In store"
"San Diego",F,49,mekeh@he.sv,4,FALSE,"Phone"
"Denver",M,25,facozeh@mo.nu,5,FALSE,"In store"
"Austin",F,28,af@bevour.gh,5,FALSE,"In store"
"Denver",F,27,kageziru@helcic.ae,3,FALSE,"Online"
"Denver",M,68,sunolla@mot.pk,1,FALSE,"Online"
"New York",F,42,tukkiv@beub.tm,4,FALSE,"Online"
"Seattle",F,59,tot@niuw.mu,5,FALSE,"Online"
"Seattle",F,58,guhiwcat@sacze.my,3,FALSE,"In store"
"Seattle",F,70,detekzat@evehibkap.zm,3,FALSE,"In store"
"Austin",M,29,zu@zepcoc.cz,5,FALSE,"In store"
"Denver",M,29,su@uhuwki.tt,4,FALSE,"In store"
"Seattle",F,41,vamvo@idgepito.py,5,FALSE,"In store"
"San Diego",F,18,doh@esa.pt,3,FALSE,"Online"
"Seattle",F,40,falvehe@vu.sn,1,FALSE,"In store"
"New York",F,40,kan@po.mu,4,TRUE,"Phone"
"Denver",F,53,hal@urvi.ly,1,FALSE,"In store"
"Denver",M,60,wa@vuk.ar,5,TRUE,"In store"
"Seattle",F,56,detaniwi@wuddaprek.dk,5,FALSE,"Online"
"Denver",F,47,ninpopike@visuhoz.bq,5,FALSE,"In store"
"Austin",F,43,ziguti@ovozi.la,3,FALSE,"In store"
"Seattle",M,60,ala@jovfolri.sv,5,FALSE,"In store"
"Seattle",M,24,gahreze@did.bj,4,FALSE,"In store"
"New York",M,35,ni@raufmif.pf,3,FALSE,"In store"
"Denver",F,35,wachu@poj.ge,4,FALSE,"Phone"
"London",F,17,ataba@sesoho.hk,1,FALSE,"Phone"
"New York",M,41,vivuv@wegep.cl,5,FALSE,"Phone"
"Austin",F,70,tirmum@an.tj,4,FALSE,"Online"
"Denver",M,36,jihuzlut@unlo.cy,4,FALSE,"In store"
"Denver",F,38,ge@puke.dk,5,FALSE,"In store"
"Seattle",M,25,ataceddan@okasem.hu,5,FALSE,"Online"
"Austin",M,28,sacpuwso@ni.ua,4,FALSE,"In store"
"Austin",F,57,cu@keh.gw,5,FALSE,"In store"
"Austin",F,43,ku@builivi.sm,5,FALSE,"In store"
"Seattle",M,57,lovin@ba.lb,3,FALSE,"Online"
"New York",M,27,akcunce@ilgog.md,1,FALSE,"In store"
"Seattle",F,74,zaoc@zercoso.dz,4,FALSE,"In store"
"Denver",F,44,remtadzuj@im.sy,2,FALSE,"Online"
"New York",F,25,mo@iri.ru,5,TRUE,"Phone"
"Denver",F,39,ughoviw@armesosi.tj,3,FALSE,"In store"
"Denver",M,25,birjij@daktip.za,2,FALSE,"In store"
"Denver",F,70,opnet@rogjomfek.cd,2,FALSE,"In store"
"Seattle",M,30,ifri@vo.ye,5,FALSE,"Online"
"London",M,41,hak@jap.kr,1,TRUE,"In store"
"Denver",F,30,jejopaf@hup.sh,5,FALSE,"In store"
"London",F,57,miswitdok@susicjis.cg,5,FALSE,"Online"
"New York",F,58,dob@tavjizhus.mo,4,FALSE,"In store"
"Denver",M,57,vamzegce@daefuuh.net,3,FALSE,"In store"
"Seattle",F,40,ufru@wolal.as,5,FALSE,"In store"
"Denver",M,48,jag@epoazuwo.tf,4,FALSE,"In store"
"Austin",F,61,elaconcuc@ap.ge,4,FALSE,"Online"
"Seattle",M,42,runicuan@wa.sr,5,FALSE,"Phone"
"Seattle",M,25,citdet@ale.tn,5,FALSE,"In store"
"London",M,33,lile@camavoke.sz,3,TRUE,"Online"
"London",M,55,pera@livo.za,4,FALSE,"In store"
"Denver",F,31,me@fafopohu.hm,3,TRUE,"In store"
"Denver",F,55,buup@jejuf.ae,4,FALSE,"In store"
"Seattle",M,21,udrul@dem.cn,5,FALSE,"Phone"
"Denver",M,51,diz@ec.ca,3,FALSE,"In store"
"Seattle",F,39,lohi@pajun.eu,5,FALSE,"Online"
"Seattle",M,65,wohpu@oseraum.hr,4,TRUE,"Phone"
"London",F,51,wuvat@jamovmu.va,4,FALSE,"In store"
"Denver",M,63,sac@decti.dm,4,FALSE,"In store"
"Seattle",F,37,muzhad@lod.ga,2,FALSE,"In store"
"Denver",F,37,puculu@hi.tm,3,FALSE,"In store"
"Denver",F,33,wa@mokibnaz.af,4,FALSE,"In store"
"Seattle",M,20,ipu@torot.jp,4,FALSE,"Online"
"London",M,41,ubur@si.ua,5,FALSE,"Online"
"Austin",M,42,ere@mah.rs,5,FALSE,"Online"
"London",M,72,cawute@wugafug.az,4,FALSE,"In store"
"Denver",M,43,ado@ziwovli.bi,3,FALSE,"In store"
"Denver",M,64,we@ma.vg,4,FALSE,"In store"
"Seattle",F,46,ris@hi.uy,4,FALSE,"In store"
"London",M,49,id@sin.id,5,FALSE,"Online"
"Denver",F,54,omeej@cuminuh.bf,4,FALSE,"In store"
"Seattle",M,22,ufi@hilgi.pw,5,FALSE,"In store"
"San Diego",M,35,nid@uji.ws,5,FALSE,"Online"
"Denver",F,60,oco@ro.jo,5,FALSE,"Phone"
"San Diego",F,57,kegsebmo@ecer.hr,4,FALSE,"Online"
"Denver",F,46,vuilkuk@ridijmi.aq,4,FALSE,"In store"
"Seattle",F,52,pac@amerak.sc,2,FALSE,"Online"
"Denver",F,25,pe@delwucfo.kp,5,FALSE,"Online"
"Seattle",F,57,tadaple@ku.an,5,FALSE,"In store"
"Austin",M,24,tadib@af.bq,4,FALSE,"In store"
"Denver",M,61,cofca@zocubon.za,3,FALSE,"Online"
"London",M,71,igufif@vafe.to,4,FALSE,"In store"
"Denver",F,36,bige@pel.gl,4,FALSE,"Online"
"Denver",M,23,rohifi@jiw.jp,4,TRUE,"In store"
"San Diego",M,48,joktodvel@zudebeh.tp,4,FALSE,"Phone"
"Austin",M,48,ducifes@je.pw,5,FALSE,"Online"
"London",F,51,cesuz@faksotik.km,5,FALSE,"Phone"
"London",F,50,meh@mowoz.sm,4,FALSE,"In store"
"London",M,43,olesof@cuna.sa,5,FALSE,"In store"
"Seattle",F,64,lowopza@caos.co,4,FALSE,"In store"
"London",F,36,pilcu@oz.gr,4,FALSE,"Online"
"Seattle",F,52,vet@fosto.io,4,FALSE,"Online"
"London",F,33,bokahdoc@hu.km,3,FALSE,"In store"
"Seattle",F,21,uda@met.ng,1,FALSE,"Online"
"Denver",M,38,voigu@higmuse.su,5,FALSE,"In store"
"Denver",F,35,lavov@ruocibad.yt,3,TRUE,"Online"
"Seattle",M,52,utija@pajav.am,1,FALSE,"In store"
"Denver",F,65,ufopi@fi.nf,5,FALSE,"In store"
"New York",M,71,maze@dac.co,4,FALSE,"In store"
"Austin",F,70,sijcu@voh.gu,3,FALSE,"Online"
"Denver",M,25,taj@neh.ng,5,FALSE,"Online"
"Seattle",F,44,suru@su.me,5,FALSE,"In store"
"Austin",M,46,jodav@iwi.org,4,FALSE,"In store"
"London",F,48,cusivaka@ukebukej.kw,4,FALSE,"In store"
"Denver",M,58,juno@pevwo.bq,4,FALSE,"In store"
"Seattle",M,38,pozcudur@eruimi.np,4,FALSE,"In store"
"Austin",F,63,ipallu@go.ly,5,FALSE,"Phone"
"Seattle",F,61,gaf@aj.tv,4,FALSE,"In store"
"San Diego",F,66,fibo@ih.mg,5,FALSE,"Online"
"Denver",F,43,je@ipzivke.gw,4,FALSE,"In store"
"Denver",F,48,vajdince@gij.je,4,TRUE,"In store"
"London",M,59,burag@ofenoz.tj,3,TRUE,"In store"
"Seattle",M,40,va@gid.tr,4,FALSE,"Online"
"Seattle",M,52,uv@pi.br,3,FALSE,"Online"
"Seattle",F,44,naveho@pih.ws,3,FALSE,"In store"
"Seattle",F,21,ka@ejeoj.gs,1,TRUE,"In store"
"London",M,52,hab@ujokum.an,5,FALSE,"In store"
"San Diego",M,33,dalsu@cusnovi.pa,3,FALSE,"Online"
"Denver",F,38,hahha@ka.co,5,FALSE,"In store"
"London",F,58,bopikpi@zulohsu.tl,1,TRUE,"In store"
"Denver",M,60,encabivi@hicew.co,3,FALSE,"Phone"
"Denver",F,51,ohzuhuj@za.kz,4,FALSE,"In store"
"London",F,70,nub@tur.cy,4,FALSE,"Phone"
"Denver",M,34,ci@keg.gq,5,FALSE,"Online"
"Denver",M,63,du@jugunudov.km,5,FALSE,"In store"
"Seattle",F,25,nu@batvubzol.mc,5,FALSE,"Online"
"Denver",F,50,vevelfep@seldi.mx,5,FALSE,"Online"
"Seattle",F,48,va@zib.lb,3,FALSE,"Online"
"Denver",M,65,sagana@vowma.co,5,FALSE,"In store"
"Denver",F,48,donlec@utu.tl,5,FALSE,"In store"
"London",M,33,luefiju@jewijow.la,4,TRUE,"In store"
"Austin",M,55,ze@goji.tm,4,TRUE,"Online"
"Denver",M,24,igi@refdokih.bt,4,FALSE,"In store"
"London",M,59,afnag@nem.pf,4,FALSE,"In store"
"Seattle",F,33,wibo@zewkov.fi,4,FALSE,"Online"
"Seattle",M,38,bu@rir.tm,4,FALSE,"In store"
"Denver",M,35,jalroro@okebatup.id,5,FALSE,"In store"
"Austin",F,68,izu@ewzij.ye,3,FALSE,"In store"
"London",F,34,aza@pavjoso.ad,3,FALSE,"In store"
"Seattle",M,27,zugdi@ur.dz,1,FALSE,"Online"
"New York",M,40,uzhusi@hut.do,4,FALSE,"In store"
"Seattle",F,30,jolud@fe.lr,1,FALSE,"In store"
"Seattle",M,67,docifwu@tub.py,2,FALSE,"Online"
"Seattle",M,19,wi@keloic.uz,5,FALSE,"Phone"
"San Diego",F,50,aldi@kuvoj.na,4,FALSE,"Online"
"London",F,64,cazop@tunge.mk,1,FALSE,"In store"
"New York",F,35,ilade@nitu.sm,4,FALSE,"Online"
"Austin",F,18,ule@not.st,1,FALSE,"In store"
"Seattle",M,71,rudpebop@aho.au,4,FALSE,"In store"
"Seattle",M,38,uleles@fotleib.kz,2,FALSE,"Online"
"Denver",F,64,put@hofhosce.tf,5,FALSE,"Online"
"New York",M,32,wepavlez@ocaziv.id,5,FALSE,"Online"
"Denver",F,46,rozuba@cozco.tf,1,FALSE,"In store"
"Denver",F,50,dujum@kepiw.ge,5,FALSE,"In store"
"New York",M,73,ugiponum@muemdi.co.uk,3,FALSE,"In store"
"Seattle",F,18,cog@icvo.hr,5,FALSE,"Online"
"Seattle",F,20,atigo@vuwem.mk,5,FALSE,"Online"
"London",M,52,wapomrol@ki.mm,5,FALSE,"In store"
"Denver",F,57,hafaspe@dut.pm,5,FALSE,"Online"
"Austin",F,32,baadu@beraj.co,4,FALSE,"In store"
"Austin",M,45,ufo@eti.cv,4,FALSE,"Online"
"London",M,54,taswavkic@daez.eh,5,FALSE,"Online"
"San Diego",M,38,pu@bejeem.tr,3,FALSE,"In store"
"London",F,47,mej@zemo.gy,4,TRUE,"In store"
"Denver",F,43,konim@kogon.fj,4,TRUE,"Online"
"Denver",M,49,veju@fagabpal.ba,3,FALSE,"Online"
"London",F,31,po@ro.jp,3,FALSE,"Online"
"Austin",F,46,culu@attir.ck,2,FALSE,"In store"
"Seattle",F,65,daeza@cun.tp,4,FALSE,"Online"
"Seattle",M,64,uswol@rof.mc,5,FALSE,"In store"
"Austin",F,46,zebtawhul@piho.cv,5,FALSE,"In store"
"Austin",M,37,wibpiova@bup.org,3,FALSE,"In store"
"New York",F,69,subawlu@je.me,4,FALSE,"In store"
"Austin",F,44,unafa@buj.kz,4,FALSE,"In store"
"New York",M,40,luhusum@ip.sd,5,FALSE,"In store"
"Denver",M,23,jeteg@laojano.hr,4,FALSE,"In store"
"Austin",F,48,beficcej@huz.ve,2,TRUE,"In store"
"Denver",M,36,alo@eji.sy,4,FALSE,"In store"
"Austin",F,42,ilu@fogok.sv,4,FALSE,"In store"
"Denver",M,23,la@ibocavud.lu,4,FALSE,"In store"
"Seattle",M,71,orki@fedik.fm,5,FALSE,"Online"
"Denver",M,36,ofloko@fih.fo,3,FALSE,"In store"
"Seattle",M,65,uf@cebru.do,5,FALSE,"Phone"
"Austin",M,41,wagsovril@faigobi.ge,5,FALSE,"In store"
"Denver",F,23,mihnic@zow.rw,2,FALSE,"Phone"
"Seattle",M,54,ma@mugobe.tr,4,TRUE,"Online"
"London",M,27,maal@rahog.pn,4,FALSE,"Online"
"Denver",F,57,uwubi@gop.ci,1,TRUE,"Online"
"Seattle",F,47,dogbu@ti.kg,5,FALSE,"Online"
"Seattle",M,33,caremlo@hef.md,4,FALSE,"In store"
"New York",F,39,casherim@najuvoze.sh,5,FALSE,"In store"
"Denver",M,46,daafvuz@bacijkag.il,5,FALSE,"In store"
"London",F,74,opevac@ludawar.hu,3,FALSE,"Online"
"Seattle",F,65,utnop@bo.tt,3,FALSE,"In store"
"Denver",M,37,lej@bo.ax,5,FALSE,"In store"
"New York",F,45,ber@cozuw.au,2,FALSE,"In store"
"London",F,58,jep@we.us,5,FALSE,"In store"
"London",F,45,bicpew@tu.tl,5,FALSE,"In store"
"Seattle",F,35,efilajug@vedo.vn,4,FALSE,"Online"
"Denver",F,36,dehu@kowovdum.sm,4,TRUE,"Phone"
"Denver",F,45,cunevuus@soabpo.sl,3,FALSE,"Phone"
"Denver",M,33,foparemi@cibigban.gl,5,FALSE,"In store"
"Seattle",F,58,cifim@bo.re,5,FALSE,"Phone"
"Austin",M,75,awido@sobuug.ug,4,FALSE,"Online"
"New York",F,63,do@jurozvuf.fo,4,FALSE,"Online"
"Seattle",M,26,muba@as.io,5,FALSE,"In store"
"Seattle",F,74,ce@zugij.ws,4,FALSE,"In store"
"Denver",M,68,kigzo@uti.vi,4,FALSE,"In store"
"Austin",M,25,kulalow@ribubasoc.tw,1,FALSE,"In store"
"New York",M,19,il@lizi.ie,2,FALSE,"Online"
"Denver",F,28,has@pi.gf,5,FALSE,"In store"
"Denver",F,25,zis@fop.net,4,FALSE,"In store"
"London",F,37,guipcew@bicurvuw.co,4,FALSE,"Online"
"Denver",F,36,ju@vabiguk.ps,5,FALSE,"Online"
"Denver",M,44,weh@oshe.at,5,FALSE,"In store"
"Seattle",F,31,zu@podge.is,4,TRUE,"Online"
"New York",M,66,ufaeno@wusazdo.tr,5,TRUE,"Online"
"Denver",M,55,sesrigur@rali.mz,4,FALSE,"Online"
"Austin",F,27,jipoil@ide.vu,4,FALSE,"In store"
"New York",F,45,por@enivako.sj,5,FALSE,"Online"
"Seattle",F,26,focdob@purjo.io,5,FALSE,"In store"
"Denver",M,41,ji@le.fr,5,FALSE,"In store"
"New York",M,65,omapi@lutica.et,5,FALSE,"In store"
"Seattle",M,41,utafopi@fapvug.ax,4,FALSE,"Online"
"Denver",M,45,he@ujfo.sh,5,TRUE,"Online"
"New York",M,19,doticrof@mewfozsi.je,1,TRUE,"In store"
"New York",F,48,lo@afnaz.ye,5,FALSE,"In store"
"Seattle",M,69,borefji@ner.tk,5,FALSE,"Online"
"New York",F,65,mas@nu.mt,1,FALSE,"In store"
"London",M,51,huje@wedtil.gu,4,FALSE,"Online"
"Denver",M,51,epajir@rizasro.ie,4,FALSE,"Phone"
"London",F,56,zema@bokpis.net,5,FALSE,"Online"
"Seattle",M,23,le@egiluh.hk,2,FALSE,"Online"
"Seattle",F,19,omejidud@ahofuda.ao,5,FALSE,"In store"
"Seattle",M,32,fufuep@seifawi.in,2,FALSE,"In store"
"London",F,25,vaud@tud.com,5,FALSE,"Online"
"San Diego",F,44,ip@aka.us,3,FALSE,"Online"
"Seattle",F,38,fep@tacewoor.bm,5,FALSE,"In store"
"Seattle",F,63,hosan@vunaz.gf,5,FALSE,"In store"
"London",M,18,ludikeru@fihetcob.uy,3,TRUE,"Phone"
"Seattle",M,55,hud@we.ve,4,TRUE,"In store"
"Seattle",F,32,gouloha@mevizoubo.bs,5,FALSE,"In store"
"Seattle",M,44,ava@sivazil.me,4,FALSE,"In store"
"Denver",F,29,muhzab@tuli.ae,4,FALSE,"In store"
"New York",F,73,na@fujre.sb,4,FALSE,"In store"
"Denver",F,53,curceg@lezna.si,3,FALSE,"In store"
"London",M,69,itepafo@pa.ne,5,FALSE,"In store"
"Denver",F,25,alehe@wu.do,1,FALSE,"In store"
"Denver",M,43,afwesmo@nahpi.ng,5,FALSE,"Phone"
"Denver",F,36,mat@ni.pf,4,FALSE,"In store"
"Austin",M,53,majve@udujaucu.li,5,FALSE,"Online"
"Denver",F,62,wusom@avdu.fo,1,FALSE,"In store"
"Denver",M,39,ojehissat@wibwabez.gf,5,FALSE,"Online"
"New York",M,21,sih@ajokaodu.io,4,TRUE,"In store"
"San Diego",F,55,uwahejo@kirot.yt,5,FALSE,"In store"
"London",M,46,ozadeci@pogozi.gh,5,FALSE,"In store"
"London",F,31,hid@zibub.ly,4,FALSE,"In store"
"London",F,60,gebaptoc@low.sv,2,FALSE,"In store"
